ticket_id,title,description,category,priority,created_at,num_comments,is_reopened,resolution_duration_hours
1496,Ticket 1496: Issue with Other system,Detailed description for Other problem with priority Medium.,Other,Medium,2025-06-22 03:52:36.298626,4,False,6.91
1497,Ticket 1497: Issue with Network system,Detailed description for Network problem with priority High.,Network,High,2024-10-22 13:52:36.298635,7,False,21.08
1498,Ticket 1498: Issue with Account system,Detailed description for Account problem with priority Low.,Account,Low,2024-08-13 20:52:36.298644,1,True,17.94
1499,Ticket 1499: Issue with Hardware system,Detailed description for Hardware problem with priority High.,Hardware,High,2025-05-12 20:52:36.298653,11,True,43.98
1500,Ticket 1500: Issue with Network system,Detailed description for Network problem with priority High.,Network,High,2024-10-09 09:52:36.298661,2,False,24.62
1501,Ticket 1501: Issue with Network system,Detailed description for Network problem with priority High.,Network,High,2024-12-09 14:52:36.298671,2,False,34.35
1502,Ticket 1502: Issue with Software system,Detailed description for Software problem with priority Low.,Software,Low,2025-07-22 20:52:36.298680,9,True,20.5
1503,Ticket 1503: Issue with Other system,Detailed description for Other problem with priority Low.,Other,Low,2024-09-22 14:52:36.298689,6,False,13.9
1504,Ticket 1504: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2025-01-21 00:52:36.298698,9,False,66.18
1505,Ticket 1505: Issue with Other system,Detailed description for Other problem with priority Low.,Other,Low,2025-03-15 02:52:36.298707,14,False,17.78
1506,Ticket 1506: Issue with Hardware system,Detailed description for Hardware problem with priority Medium.,Hardware,Medium,2025-04-08 10:52:36.298716,1,False,28.17
1507,Ticket 1507: Issue with Software system,Detailed description for Software problem with priority Low.,Software,Low,2025-02-04 13:52:36.298725,4,False,12.63
1508,Ticket 1508: Issue with Account system,Detailed description for Account problem with priority Low.,Account,Low,2024-08-15 18:52:36.298734,4,False,8.65
1509,Ticket 1509: Issue with Account system,Detailed description for Account problem with priority Critical.,Account,Critical,2024-08-17 14:52:36.298743,14,False,48.05
1510,Ticket 1510: Issue with Account system,Detailed description for Account problem with priority Low.,Account,Low,2024-10-17 20:52:36.298753,1,False,6.54
1511,Ticket 1511: Issue with Hardware system,Detailed description for Hardware problem with priority Critical.,Hardware,Critical,2024-08-19 02:52:36.298762,6,False,33.12
1512,Ticket 1512: Issue with Hardware system,Detailed description for Hardware problem with priority High.,Hardware,High,2024-10-14 23:52:36.298770,0,False,42.27
1513,Ticket 1513: Issue with Software system,Detailed description for Software problem with priority Medium.,Software,Medium,2025-03-21 10:52:36.298779,9,False,22.62
1514,Ticket 1514: Issue with Account system,Detailed description for Account problem with priority High.,Account,High,2025-01-11 01:52:36.298788,5,False,31.39
1515,Ticket 1515: Issue with Other system,Detailed description for Other problem with priority Medium.,Other,Medium,2024-10-12 20:52:36.298796,10,False,23.51
1516,Ticket 1516: Issue with Network system,Detailed description for Network problem with priority Low.,Network,Low,2024-09-21 21:52:36.298805,4,False,17.38
1517,Ticket 1517: Issue with Hardware system,Detailed description for Hardware problem with priority High.,Hardware,High,2025-07-20 04:52:36.298814,12,False,47.36
1518,Ticket 1518: Issue with Hardware system,Detailed description for Hardware problem with priority Medium.,Hardware,Medium,2025-06-27 22:52:36.298824,5,False,27.44
1519,Ticket 1519: Issue with Account system,Detailed description for Account problem with priority Critical.,Account,Critical,2025-07-23 00:52:36.298833,13,True,55.06
1520,Ticket 1520: Issue with Network system,Detailed description for Network problem with priority High.,Network,High,2024-08-13 19:52:36.298844,10,False,45.02
1521,Ticket 1521: Issue with Hardware system,Detailed description for Hardware problem with priority High.,Hardware,High,2024-11-17 00:52:36.298853,1,False,32.17
1522,Ticket 1522: Issue with Other system,Detailed description for Other problem with priority Critical.,Other,Critical,2025-03-26 09:52:36.298864,11,False,20.92
1523,Ticket 1523: Issue with Software system,Detailed description for Software problem with priority Low.,Software,Low,2025-04-18 04:52:36.298873,13,False,14.74
1524,Ticket 1524: Issue with Account system,Detailed description for Account problem with priority High.,Account,High,2024-07-26 02:52:36.298882,15,False,31.7
1525,Ticket 1525: Issue with Other system,Detailed description for Other problem with priority Medium.,Other,Medium,2025-04-06 15:52:36.298890,4,False,9.21
1526,Ticket 1526: Issue with Hardware system,Detailed description for Hardware problem with priority Medium.,Hardware,Medium,2025-01-29 17:52:36.298899,15,True,52.37
1527,Ticket 1527: Issue with Network system,Detailed description for Network problem with priority Medium.,Network,Medium,2024-09-10 22:52:36.298908,5,False,19.88
1528,Ticket 1528: Issue with Account system,Detailed description for Account problem with priority Critical.,Account,Critical,2024-12-12 12:52:36.298917,9,False,45.84
1529,Ticket 1529: Issue with Software system,Detailed description for Software problem with priority Critical.,Software,Critical,2024-12-09 04:52:36.298926,7,False,52.98
1530,Ticket 1530: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2025-01-15 08:52:36.298935,7,False,65.34
1531,Ticket 1531: Issue with Account system,Detailed description for Account problem with priority Medium.,Account,Medium,2024-12-30 01:52:36.298944,11,False,14.93
1532,Ticket 1532: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2024-10-14 10:52:36.298954,11,True,27.56
1533,Ticket 1533: Issue with Account system,Detailed description for Account problem with priority Low.,Account,Low,2024-07-27 05:52:36.298963,9,False,11.11
1534,Ticket 1534: Issue with Other system,Detailed description for Other problem with priority Medium.,Other,Medium,2025-04-28 21:52:36.298971,12,False,14.31
1535,Ticket 1535: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2025-02-26 00:52:36.298980,12,False,18.87
1536,Ticket 1536: Issue with Other system,Detailed description for Other problem with priority Low.,Other,Low,2025-03-17 20:52:36.298989,1,False,4.19
1537,Ticket 1537: Issue with Software system,Detailed description for Software problem with priority Low.,Software,Low,2025-03-28 09:52:36.298999,14,False,16.27
1538,Ticket 1538: Issue with Software system,Detailed description for Software problem with priority Medium.,Software,Medium,2025-05-27 10:52:36.299008,14,False,20.62
1539,Ticket 1539: Issue with Software system,Detailed description for Software problem with priority Medium.,Software,Medium,2025-05-16 14:52:36.299016,4,False,12.74
1540,Ticket 1540: Issue with Account system,Detailed description for Account problem with priority High.,Account,High,2024-11-02 01:52:36.299025,10,False,31.73
1541,Ticket 1541: Issue with Other system,Detailed description for Other problem with priority Critical.,Other,Critical,2024-11-25 01:52:36.299034,7,False,36.09
1542,Ticket 1542: Issue with Account system,Detailed description for Account problem with priority Low.,Account,Low,2025-01-21 23:52:36.299043,12,False,13.38
1543,Ticket 1543: Issue with Hardware system,Detailed description for Hardware problem with priority Medium.,Hardware,Medium,2025-01-19 23:52:36.299052,7,False,27.02
1544,Ticket 1544: Issue with Hardware system,Detailed description for Hardware problem with priority Medium.,Hardware,Medium,2025-07-15 06:52:36.299062,8,False,27.82
1545,Ticket 1545: Issue with Account system,Detailed description for Account problem with priority Low.,Account,Low,2025-03-15 06:52:36.299071,14,False,12.3
1546,Ticket 1546: Issue with Software system,Detailed description for Software problem with priority High.,Software,High,2024-11-29 08:52:36.299079,11,False,44.75
1547,Ticket 1547: Issue with Other system,Detailed description for Other problem with priority Medium.,Other,Medium,2024-10-29 03:52:36.299088,11,False,20.16
1548,Ticket 1548: Issue with Hardware system,Detailed description for Hardware problem with priority Critical.,Hardware,Critical,2025-01-08 12:52:36.299097,4,False,82.36
1549,Ticket 1549: Issue with Software system,Detailed description for Software problem with priority Medium.,Software,Medium,2024-12-11 03:52:36.299106,5,True,27.63
1550,Ticket 1550: Issue with Hardware system,Detailed description for Hardware problem with priority High.,Hardware,High,2025-03-02 08:52:36.299115,13,False,60.01
1551,Ticket 1551: Issue with Other system,Detailed description for Other problem with priority Critical.,Other,Critical,2025-01-28 21:52:36.299124,0,True,29.65
1552,Ticket 1552: Issue with Other system,Detailed description for Other problem with priority High.,Other,High,2024-12-08 14:52:36.299132,2,True,46.34
1553,Ticket 1553: Issue with Network system,Detailed description for Network problem with priority High.,Network,High,2024-08-11 21:52:36.299141,5,True,36.26
1554,Ticket 1554: Issue with Software system,Detailed description for Software problem with priority Low.,Software,Low,2025-06-17 18:52:36.299151,0,False,15.61
1555,Ticket 1555: Issue with Network system,Detailed description for Network problem with priority High.,Network,High,2025-03-04 04:52:36.299160,1,False,34.03
1556,Ticket 1556: Issue with Network system,Detailed description for Network problem with priority Medium.,Network,Medium,2024-09-27 01:52:36.299168,10,False,25.67
1557,Ticket 1557: Issue with Network system,Detailed description for Network problem with priority Medium.,Network,Medium,2025-03-14 09:52:36.299177,9,False,23.67
1558,Ticket 1558: Issue with Account system,Detailed description for Account problem with priority Critical.,Account,Critical,2024-10-16 12:52:36.299187,13,False,34.98
1559,Ticket 1559: Issue with Account system,Detailed description for Account problem with priority High.,Account,High,2024-10-21 21:52:36.299196,0,True,35.02
1560,Ticket 1560: Issue with Other system,Detailed description for Other problem with priority Medium.,Other,Medium,2025-07-19 11:52:36.299208,13,True,23.41
1561,Ticket 1561: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2025-05-05 02:52:36.299218,14,False,63.52
1562,Ticket 1562: Issue with Account system,Detailed description for Account problem with priority High.,Account,High,2025-05-07 16:52:36.299227,7,True,29.08
1563,Ticket 1563: Issue with Other system,Detailed description for Other problem with priority Low.,Other,Low,2025-02-16 08:52:36.299235,15,True,17.81
1564,Ticket 1564: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2025-07-20 00:52:36.299244,6,True,32.98
1565,Ticket 1565: Issue with Network system,Detailed description for Network problem with priority Low.,Network,Low,2024-09-01 20:52:36.299253,14,False,14.12
1566,Ticket 1566: Issue with Software system,Detailed description for Software problem with priority Critical.,Software,Critical,2024-09-23 03:52:36.299261,10,False,33.71
1567,Ticket 1567: Issue with Software system,Detailed description for Software problem with priority High.,Software,High,2025-02-17 18:52:36.299270,7,True,29.23
1568,Ticket 1568: Issue with Account system,Detailed description for Account problem with priority Low.,Account,Low,2025-01-18 23:52:36.299279,4,False,8.91
1569,Ticket 1569: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2024-11-07 16:52:36.299289,13,False,58.36
1570,Ticket 1570: Issue with Other system,Detailed description for Other problem with priority Critical.,Other,Critical,2025-06-01 21:52:36.299298,15,False,22.64
1571,Ticket 1571: Issue with Hardware system,Detailed description for Hardware problem with priority Medium.,Hardware,Medium,2025-05-08 22:52:36.299306,11,False,30.44
1572,Ticket 1572: Issue with Software system,Detailed description for Software problem with priority High.,Software,High,2025-04-15 23:52:36.299315,3,False,22.86
1573,Ticket 1573: Issue with Other system,Detailed description for Other problem with priority High.,Other,High,2025-02-22 02:52:36.299324,7,True,22.33
1574,Ticket 1574: Issue with Other system,Detailed description for Other problem with priority Low.,Other,Low,2024-08-18 13:52:36.299333,7,True,8.7
1575,Ticket 1575: Issue with Network system,Detailed description for Network problem with priority Medium.,Network,Medium,2024-08-22 03:52:36.299341,1,False,21.13
1576,Ticket 1576: Issue with Account system,Detailed description for Account problem with priority High.,Account,High,2024-12-05 04:52:36.299350,11,False,21.86
1577,Ticket 1577: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2025-04-12 04:52:36.299359,3,False,13.99
1578,Ticket 1578: Issue with Network system,Detailed description for Network problem with priority Low.,Network,Low,2025-01-23 11:52:36.299368,15,True,22.48
1579,Ticket 1579: Issue with Network system,Detailed description for Network problem with priority High.,Network,High,2025-04-12 01:52:36.299377,13,True,77.96
1580,Ticket 1580: Issue with Network system,Detailed description for Network problem with priority Medium.,Network,Medium,2025-02-17 04:52:36.299385,3,False,25.98
1581,Ticket 1581: Issue with Hardware system,Detailed description for Hardware problem with priority High.,Hardware,High,2024-11-03 04:52:36.299394,1,False,23.66
1582,Ticket 1582: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2024-08-18 02:52:36.299404,6,False,20.03
1583,Ticket 1583: Issue with Other system,Detailed description for Other problem with priority Critical.,Other,Critical,2025-06-10 14:52:36.299413,1,True,25.66
1584,Ticket 1584: Issue with Network system,Detailed description for Network problem with priority Low.,Network,Low,2025-06-07 01:52:36.299422,4,False,15.75
1585,Ticket 1585: Issue with Other system,Detailed description for Other problem with priority Low.,Other,Low,2025-07-16 18:52:36.299432,14,True,17.73
1586,Ticket 1586: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2024-11-23 18:52:36.299441,6,False,52.83
1587,Ticket 1587: Issue with Account system,Detailed description for Account problem with priority Low.,Account,Low,2025-06-05 09:52:36.299450,1,True,17.3
1588,Ticket 1588: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2024-10-04 09:52:36.299459,13,False,48.98
1589,Ticket 1589: Issue with Other system,Detailed description for Other problem with priority Medium.,Other,Medium,2024-07-25 19:52:36.299468,9,False,13.01
1590,Ticket 1590: Issue with Account system,Detailed description for Account problem with priority Critical.,Account,Critical,2024-12-19 22:52:36.299477,9,True,60.44
1591,Ticket 1591: Issue with Hardware system,Detailed description for Hardware problem with priority Medium.,Hardware,Medium,2025-07-24 06:52:36.299486,13,False,29.18
1592,Ticket 1592: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2025-04-04 09:52:36.299494,2,False,15.3
1593,Ticket 1593: Issue with Account system,Detailed description for Account problem with priority Low.,Account,Low,2024-09-24 08:52:36.299503,0,False,6.34
1594,Ticket 1594: Issue with Hardware system,Detailed description for Hardware problem with priority Critical.,Hardware,Critical,2025-02-24 17:52:36.299513,10,True,85.12
1595,Ticket 1595: Issue with Other system,Detailed description for Other problem with priority Low.,Other,Low,2024-09-30 21:52:36.299522,8,True,16.69
1596,Ticket 1596: Issue with Account system,Detailed description for Account problem with priority High.,Account,High,2024-12-23 15:52:36.299531,8,True,32.91
1597,Ticket 1597: Issue with Account system,Detailed description for Account problem with priority Medium.,Account,Medium,2025-06-18 12:52:36.299540,12,False,20.06
1598,Ticket 1598: Issue with Other system,Detailed description for Other problem with priority High.,Other,High,2024-10-03 15:52:36.299549,7,False,21.62
1599,Ticket 1599: Issue with Account system,Detailed description for Account problem with priority Medium.,Account,Medium,2024-12-24 06:52:36.299557,10,False,16.11
1600,Ticket 1600: Issue with Software system,Detailed description for Software problem with priority Low.,Software,Low,2025-05-01 18:52:36.299566,12,False,16.39
1601,Ticket 1601: Issue with Hardware system,Detailed description for Hardware problem with priority Medium.,Hardware,Medium,2025-05-23 06:52:36.299575,15,True,41.11
1602,Ticket 1602: Issue with Hardware system,Detailed description for Hardware problem with priority Medium.,Hardware,Medium,2024-09-16 04:52:36.299586,10,False,29.71
1603,Ticket 1603: Issue with Software system,Detailed description for Software problem with priority Critical.,Software,Critical,2024-11-26 16:52:36.299595,7,False,67.06
1604,Ticket 1604: Issue with Hardware system,Detailed description for Hardware problem with priority Medium.,Hardware,Medium,2025-06-29 23:52:36.299603,14,False,23.96
1605,Ticket 1605: Issue with Network system,Detailed description for Network problem with priority High.,Network,High,2025-06-19 14:52:36.299612,2,False,15.68
1606,Ticket 1606: Issue with Account system,Detailed description for Account problem with priority Critical.,Account,Critical,2024-09-25 00:52:36.299622,15,False,48.93
1607,Ticket 1607: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2024-07-30 11:52:36.299632,14,False,51.64
1608,Ticket 1608: Issue with Network system,Detailed description for Network problem with priority Medium.,Network,Medium,2024-11-29 01:52:36.299641,6,True,25.94
1609,Ticket 1609: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2025-07-05 09:52:36.299650,14,False,31.4
1610,Ticket 1610: Issue with Other system,Detailed description for Other problem with priority Critical.,Other,Critical,2025-01-09 14:52:36.299660,0,True,63.6
1611,Ticket 1611: Issue with Other system,Detailed description for Other problem with priority Medium.,Other,Medium,2024-12-05 20:52:36.299669,7,False,13.59
1612,Ticket 1612: Issue with Network system,Detailed description for Network problem with priority Medium.,Network,Medium,2025-03-19 00:52:36.299678,8,False,26.12
1613,Ticket 1613: Issue with Software system,Detailed description for Software problem with priority Medium.,Software,Medium,2024-09-01 08:52:36.299687,11,False,17.84
1614,Ticket 1614: Issue with Account system,Detailed description for Account problem with priority High.,Account,High,2024-12-28 05:52:36.299696,13,True,38.5
1615,Ticket 1615: Issue with Software system,Detailed description for Software problem with priority High.,Software,High,2024-11-14 05:52:36.299704,9,False,42.77
1616,Ticket 1616: Issue with Other system,Detailed description for Other problem with priority Low.,Other,Low,2024-12-29 03:52:36.299713,4,False,9.32
1617,Ticket 1617: Issue with Software system,Detailed description for Software problem with priority Critical.,Software,Critical,2024-10-25 09:52:36.299722,6,True,81.79
1618,Ticket 1618: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2025-01-26 08:52:36.299731,12,True,94.08
1619,Ticket 1619: Issue with Software system,Detailed description for Software problem with priority High.,Software,High,2024-12-12 21:52:36.299740,5,True,49.56
1620,Ticket 1620: Issue with Hardware system,Detailed description for Hardware problem with priority Critical.,Hardware,Critical,2025-07-06 17:52:36.299749,5,False,56.28
1621,Ticket 1621: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2025-05-21 14:52:36.299759,0,True,21.78
1622,Ticket 1622: Issue with Software system,Detailed description for Software problem with priority Critical.,Software,Critical,2025-05-17 23:52:36.299769,11,False,49.12
1623,Ticket 1623: Issue with Network system,Detailed description for Network problem with priority High.,Network,High,2025-02-28 14:52:36.299778,8,False,35.94
1624,Ticket 1624: Issue with Network system,Detailed description for Network problem with priority Low.,Network,Low,2024-10-27 07:52:36.299786,8,False,17.38
1625,Ticket 1625: Issue with Account system,Detailed description for Account problem with priority Low.,Account,Low,2024-09-21 10:52:36.299795,11,False,16.17
1626,Ticket 1626: Issue with Other system,Detailed description for Other problem with priority Critical.,Other,Critical,2024-09-15 06:52:36.299804,6,False,42.08
1627,Ticket 1627: Issue with Account system,Detailed description for Account problem with priority High.,Account,High,2024-10-11 11:52:36.299813,10,False,30.43
1628,Ticket 1628: Issue with Hardware system,Detailed description for Hardware problem with priority High.,Hardware,High,2024-11-24 23:52:36.299821,1,False,56.52
1629,Ticket 1629: Issue with Network system,Detailed description for Network problem with priority Low.,Network,Low,2024-10-14 06:52:36.299830,6,False,14.08
1630,Ticket 1630: Issue with Account system,Detailed description for Account problem with priority High.,Account,High,2025-05-17 18:52:36.299839,10,False,25.32
1631,Ticket 1631: Issue with Other system,Detailed description for Other problem with priority Medium.,Other,Medium,2025-05-15 11:52:36.299848,2,False,10.08
1632,Ticket 1632: Issue with Account system,Detailed description for Account problem with priority High.,Account,High,2024-10-17 13:52:36.299857,14,True,50.96
1633,Ticket 1633: Issue with Network system,Detailed description for Network problem with priority Medium.,Network,Medium,2024-08-12 08:52:36.299867,14,False,25.74
1634,Ticket 1634: Issue with Hardware system,Detailed description for Hardware problem with priority Medium.,Hardware,Medium,2025-02-14 15:52:36.299876,2,False,30.46
1635,Ticket 1635: Issue with Network system,Detailed description for Network problem with priority High.,Network,High,2024-09-19 21:52:36.299885,11,False,33.63
1636,Ticket 1636: Issue with Account system,Detailed description for Account problem with priority Medium.,Account,Medium,2025-07-22 11:52:36.299894,5,False,9.99
1637,Ticket 1637: Issue with Account system,Detailed description for Account problem with priority Medium.,Account,Medium,2025-05-03 16:52:36.299903,5,False,14.55
1638,Ticket 1638: Issue with Hardware system,Detailed description for Hardware problem with priority Critical.,Hardware,Critical,2025-02-25 23:52:36.299912,9,False,102.06
1639,Ticket 1639: Issue with Other system,Detailed description for Other problem with priority Low.,Other,Low,2024-12-28 09:52:36.299920,10,False,12.84
1640,Ticket 1640: Issue with Software system,Detailed description for Software problem with priority Critical.,Software,Critical,2025-01-26 07:52:36.299928,2,True,55.03
1641,Ticket 1641: Issue with Other system,Detailed description for Other problem with priority Medium.,Other,Medium,2025-05-10 16:52:36.299937,0,False,10.98
1642,Ticket 1642: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2024-10-25 20:52:36.299945,4,False,21.08
1643,Ticket 1643: Issue with Other system,Detailed description for Other problem with priority Low.,Other,Low,2024-08-25 11:52:36.299954,0,False,8.02
1644,Ticket 1644: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2025-04-19 04:52:36.299964,15,False,54.84
1645,Ticket 1645: Issue with Other system,Detailed description for Other problem with priority Low.,Other,Low,2024-08-15 07:52:36.299974,15,False,9.72
1646,Ticket 1646: Issue with Network system,Detailed description for Network problem with priority Low.,Network,Low,2024-09-20 06:52:36.299983,13,False,14.29
1647,Ticket 1647: Issue with Account system,Detailed description for Account problem with priority Medium.,Account,Medium,2025-04-20 14:52:36.299992,0,False,15.67
1648,Ticket 1648: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2025-02-07 21:52:36.300000,3,False,39.05
1649,Ticket 1649: Issue with Software system,Detailed description for Software problem with priority High.,Software,High,2025-03-23 18:52:36.300009,9,False,26.96
1650,Ticket 1650: Issue with Software system,Detailed description for Software problem with priority Low.,Software,Low,2025-04-21 15:52:36.300017,13,False,18.59
1651,Ticket 1651: Issue with Other system,Detailed description for Other problem with priority Critical.,Other,Critical,2025-06-18 06:52:36.300025,2,False,28.45
1652,Ticket 1652: Issue with Network system,Detailed description for Network problem with priority Medium.,Network,Medium,2025-05-19 14:52:36.300034,11,False,17.62
1653,Ticket 1653: Issue with Software system,Detailed description for Software problem with priority Low.,Software,Low,2024-10-24 04:52:36.300042,7,False,11.33
1654,Ticket 1654: Issue with Account system,Detailed description for Account problem with priority High.,Account,High,2025-02-03 08:52:36.300050,12,False,23.22
1655,Ticket 1655: Issue with Hardware system,Detailed description for Hardware problem with priority Critical.,Hardware,Critical,2025-03-09 15:52:36.300058,10,True,83.26
1656,Ticket 1656: Issue with Network system,Detailed description for Network problem with priority Medium.,Network,Medium,2024-12-26 11:52:36.300143,12,True,37.18
1657,Ticket 1657: Issue with Account system,Detailed description for Account problem with priority Critical.,Account,Critical,2024-08-03 17:52:36.300157,4,False,23.92
1658,Ticket 1658: Issue with Software system,Detailed description for Software problem with priority High.,Software,High,2025-01-13 19:52:36.300166,10,False,29.92
1659,Ticket 1659: Issue with Network system,Detailed description for Network problem with priority Low.,Network,Low,2025-07-08 15:52:36.300176,1,False,16.74
1660,Ticket 1660: Issue with Other system,Detailed description for Other problem with priority Low.,Other,Low,2025-06-02 13:52:36.300189,4,False,8.75
1661,Ticket 1661: Issue with Software system,Detailed description for Software problem with priority Critical.,Software,Critical,2025-01-09 14:52:36.300199,12,True,102.28
1662,Ticket 1662: Issue with Network system,Detailed description for Network problem with priority Medium.,Network,Medium,2025-05-16 22:52:36.300208,14,False,16.06
1663,Ticket 1663: Issue with Network system,Detailed description for Network problem with priority High.,Network,High,2025-06-04 17:52:36.300225,3,True,41.17
1664,Ticket 1664: Issue with Software system,Detailed description for Software problem with priority Critical.,Software,Critical,2025-06-10 09:52:36.300234,13,False,51.85
1665,Ticket 1665: Issue with Software system,Detailed description for Software problem with priority High.,Software,High,2025-06-05 01:52:36.300243,2,False,35.02
1666,Ticket 1666: Issue with Hardware system,Detailed description for Hardware problem with priority Critical.,Hardware,Critical,2024-08-02 02:52:36.300252,12,False,56.91
1667,Ticket 1667: Issue with Hardware system,Detailed description for Hardware problem with priority Medium.,Hardware,Medium,2025-04-09 06:52:36.300260,10,True,35.64
1668,Ticket 1668: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2025-02-16 00:52:36.300269,12,True,44.43
1669,Ticket 1669: Issue with Hardware system,Detailed description for Hardware problem with priority Critical.,Hardware,Critical,2025-01-04 20:52:36.300277,5,False,59.03
1670,Ticket 1670: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2025-03-28 16:52:36.300286,14,False,24.57
1671,Ticket 1671: Issue with Hardware system,Detailed description for Hardware problem with priority Medium.,Hardware,Medium,2024-08-24 01:52:36.300294,6,True,31.92
1672,Ticket 1672: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2024-11-22 20:52:36.300303,6,False,17.95
1673,Ticket 1673: Issue with Hardware system,Detailed description for Hardware problem with priority High.,Hardware,High,2025-03-29 21:52:36.300312,11,True,43.54
1674,Ticket 1674: Issue with Network system,Detailed description for Network problem with priority High.,Network,High,2025-05-10 10:52:36.300320,4,False,27.82
1675,Ticket 1675: Issue with Network system,Detailed description for Network problem with priority High.,Network,High,2025-06-22 23:52:36.300328,10,True,72.37
1676,Ticket 1676: Issue with Account system,Detailed description for Account problem with priority Critical.,Account,Critical,2024-10-17 20:52:36.300343,15,False,22.83
1677,Ticket 1677: Issue with Account system,Detailed description for Account problem with priority Low.,Account,Low,2025-01-09 21:52:36.300351,11,False,17.43
1678,Ticket 1678: Issue with Software system,Detailed description for Software problem with priority High.,Software,High,2025-02-03 13:52:36.300360,13,False,38.42
1679,Ticket 1679: Issue with Network system,Detailed description for Network problem with priority Medium.,Network,Medium,2024-12-06 20:52:36.300368,11,False,10.48
1680,Ticket 1680: Issue with Software system,Detailed description for Software problem with priority Medium.,Software,Medium,2024-10-18 01:52:36.300376,13,False,27.29
1681,Ticket 1681: Issue with Network system,Detailed description for Network problem with priority Low.,Network,Low,2024-09-24 12:52:36.300387,13,False,22.5
1682,Ticket 1682: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2025-01-17 02:52:36.300396,12,False,19.14
1683,Ticket 1683: Issue with Network system,Detailed description for Network problem with priority Low.,Network,Low,2025-01-07 14:52:36.300405,11,True,24.05
1684,Ticket 1684: Issue with Software system,Detailed description for Software problem with priority Medium.,Software,Medium,2024-10-10 00:52:36.300415,0,True,29.45
1685,Ticket 1685: Issue with Other system,Detailed description for Other problem with priority Low.,Other,Low,2025-06-22 17:52:36.300424,6,True,22.4
1686,Ticket 1686: Issue with Hardware system,Detailed description for Hardware problem with priority Medium.,Hardware,Medium,2025-06-07 03:52:36.300434,8,True,27.78
1687,Ticket 1687: Issue with Account system,Detailed description for Account problem with priority Low.,Account,Low,2025-03-14 04:52:36.300443,12,True,31.66
1688,Ticket 1688: Issue with Software system,Detailed description for Software problem with priority High.,Software,High,2024-08-18 21:52:36.300451,6,False,27.67
1689,Ticket 1689: Issue with Account system,Detailed description for Account problem with priority Low.,Account,Low,2024-07-28 12:52:36.300467,11,False,11.15
1690,Ticket 1690: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2024-09-10 05:52:36.300481,0,False,11.38
1691,Ticket 1691: Issue with Software system,Detailed description for Software problem with priority Low.,Software,Low,2024-08-18 16:52:36.300490,14,True,29.56
1692,Ticket 1692: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2025-07-06 17:52:36.300498,0,False,17.86
1693,Ticket 1693: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2025-02-27 17:52:36.300506,5,False,13.88
1694,Ticket 1694: Issue with Network system,Detailed description for Network problem with priority Medium.,Network,Medium,2024-11-25 16:52:36.300515,5,False,12.42
1695,Ticket 1695: Issue with Other system,Detailed description for Other problem with priority Medium.,Other,Medium,2025-02-14 20:52:36.300523,8,False,16.57
1696,Ticket 1696: Issue with Account system,Detailed description for Account problem with priority Low.,Account,Low,2025-07-24 12:52:36.300531,12,False,21.74
1697,Ticket 1697: Issue with Network system,Detailed description for Network problem with priority High.,Network,High,2024-08-09 05:52:36.300540,12,True,30.85
1698,Ticket 1698: Issue with Other system,Detailed description for Other problem with priority Medium.,Other,Medium,2025-01-16 10:52:36.300548,15,False,19.88
1699,Ticket 1699: Issue with Network system,Detailed description for Network problem with priority Medium.,Network,Medium,2025-04-17 20:52:36.300557,8,False,21.66
1700,Ticket 1700: Issue with Software system,Detailed description for Software problem with priority Low.,Software,Low,2025-04-02 17:52:36.300565,6,False,7.42
1701,Ticket 1701: Issue with Network system,Detailed description for Network problem with priority High.,Network,High,2025-06-14 11:52:36.300577,9,False,27.63
